ASN,Time,GT,CC
11427,12:00-13:00,0,0
11456,12:00-13:00,0,0
11492,12:00-13:00,0,0
11530,12:00-13:00,0,0
11556,12:00-13:00,0,0
11664,12:00-13:00,0,0
11776,12:00-13:00,0,0
11830,12:00-13:00,0,0
11888,12:00-13:00,0,0
11955,12:00-13:00,0,0
11979,12:00-13:00,0,0
11992,12:00-13:00,0,0
12252,12:00-13:00,0,0
12262,12:00-13:00,0,0
12271,12:00-13:00,0,0
12301,12:00-13:00,0,0
12302,12:00-13:00,0,0
12322,12:00-13:00,0,0
12332,12:00-13:00,0,0
12334,12:00-13:00,0,0
12338,12:00-13:00,0,0
12353,12:00-13:00,0,0
12357,12:00-13:00,0,0
12389,12:00-13:00,0,0
12430,12:00-13:00,0,0
12476,12:00-13:00,0,0
12479,12:00-13:00,0,0
12493,12:00-13:00,0,0
12513,12:00-13:00,0,0
12530,12:00-13:00,0,0
12542,12:00-13:00,0,0
12552,12:00-13:00,0,0
12576,12:00-13:00,0,0
12578,12:00-13:00,0,0
12594,12:00-13:00,0,0
12615,12:00-13:00,0,0
12635,12:00-13:00,0,0
12670,12:00-13:00,0,0
12683,12:00-13:00,0,0
12695,12:00-13:00,0,0
12705,12:00-13:00,0,0
12714,12:00-13:00,0,0
12715,12:00-13:00,0,0
12741,12:00-13:00,0.5,0
12743,12:00-13:00,0,0
12810,12:00-13:00,0,0
12874,12:00-13:00,0,0
12876,12:00-13:00,0,0
12880,12:00-13:00,0,0
12883,12:00-13:00,0.5,1
12912,12:00-13:00,0,0
12926,12:00-13:00,0,0
12946,12:00-13:00,0,0
12958,12:00-13:00,0,0
12970,12:00-13:00,0,0
12975,12:00-13:00,0,0
12978,12:00-13:00,0,0
13036,12:00-13:00,0,0
13037,12:00-13:00,0,0
13110,12:00-13:00,0,0
13118,12:00-13:00,0,0
13124,12:00-13:00,0,0
13143,12:00-13:00,0,0
13156,12:00-13:00,0,0
13184,12:00-13:00,0,0
13194,12:00-13:00,0,0
13285,12:00-13:00,0,0
13343,12:00-13:00,0,0
13367,12:00-13:00,0,0
13489,12:00-13:00,0,0
13609,12:00-13:00,0,0
13999,12:00-13:00,0,0
14000,12:00-13:00,0,0
14080,12:00-13:00,0,0
14117,12:00-13:00,0,0
14259,12:00-13:00,0,0
14265,12:00-13:00,0,0
14359,12:00-13:00,0,0
14522,12:00-13:00,0,0
14571,12:00-13:00,0,0
14855,12:00-13:00,0,0
15180,12:00-13:00,0,0
15290,12:00-13:00,0,0
15311,12:00-13:00,0,0
15419,12:00-13:00,0,0
15435,12:00-13:00,0,0
15475,12:00-13:00,0,0
15500,12:00-13:00,0,0
15525,12:00-13:00,0,0
15557,12:00-13:00,0,0
15589,12:00-13:00,0,0
15640,12:00-13:00,0,0
15704,12:00-13:00,0,0
15709,12:00-13:00,0,0
15732,12:00-13:00,0,0
15802,12:00-13:00,0,0
15857,12:00-13:00,1,0
15895,12:00-13:00,0,0
16086,12:00-13:00,0,0
16097,12:00-13:00,0,0
16232,12:00-13:00,0,0
16322,12:00-13:00,0,0
16333,12:00-13:00,0,0
16338,12:00-13:00,0,0
16629,12:00-13:00,0,0
16735,12:00-13:00,0,0
16810,12:00-13:00,0,0
16814,12:00-13:00,0,0
16960,12:00-13:00,0,0
17184,12:00-13:00,0,0
17379,12:00-13:00,0,0
17421,12:00-13:00,0,0
17451,12:00-13:00,0,0
17488,12:00-13:00,0,0
17506,12:00-13:00,0,0
17511,12:00-13:00,0,0
17557,12:00-13:00,0,0
17565,12:00-13:00,0.5,0
17598,12:00-13:00,0,0
17621,12:00-13:00,0,0
17622,12:00-13:00,0,0
17623,12:00-13:00,0,0
17633,12:00-13:00,0,0
17638,12:00-13:00,0,0
17672,12:00-13:00,0,0
17676,12:00-13:00,0,0
17746,12:00-13:00,0,0
17762,12:00-13:00,0,0
17785,12:00-13:00,0,0
17799,12:00-13:00,0,0
17809,12:00-13:00,0,0
17813,12:00-13:00,0,0
17816,12:00-13:00,0,0
17820,12:00-13:00,0,0
17839,12:00-13:00,0,0
17849,12:00-13:00,0,0
17858,12:00-13:00,0,0
17877,12:00-13:00,0,0
17883,12:00-13:00,0,0
